owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2013,3,3,0
agr,2014,2,2,0
agr,2016,1,1,0
agr,2017,2,2,0
cbsa,2014,3,3,0
cbsa,2015,1,1,0
cbsa,2016,5,4,1
cbsa,2017,2,1,1
cnsc,2012,1,1,0
cnsc,2013,1,1,0
cnsc,2014,1,1,0
cra,2008,9,4,5
cra,2009,1,0,1
cra,2010,5,2,3
cra,2011,4,1,3
cra,2012,1,1,0
cra,2013,1,1,0
cra,2014,1,1,0
cra,2015,2,1,1
cra,2016,2,0,2
cra,2017,3,3,0
csa,2010,1,1,0
csa,2011,1,1,0
csa,2012,1,1,0
csa,2013,1,1,0
csa,2014,2,2,0
csa,2015,1,1,0
csa,2017,1,1,0
csc,2014,2,1,1
csc,2016,1,1,0
dnd,2008,2,2,0
dnd,2010,5,5,0
dnd,2011,5,4,1
dnd,2012,3,2,1
dnd,2013,1,1,0
dnd,2014,10,9,1
dnd,2015,7,6,1
dnd,2016,4,3,1
dnd,2017,9,7,2
elections,2017,1,1,0
esdc,2009,1,1,0
esdc,2010,3,3,0
esdc,2011,5,5,0
esdc,2012,3,3,0
esdc,2013,11,11,0
esdc,2014,3,3,0
esdc,2015,3,3,0
esdc,2016,10,10,0
esdc,2017,9,4,5
gac,2009,1,1,0
gac,2010,3,3,0
gac,2011,5,5,0
gac,2012,6,6,0
gac,2013,4,4,0
gac,2014,3,1,2
gac,2015,2,0,2
gac,2016,3,2,1
gac,2017,2,1,1
hc,2010,1,1,0
hc,2011,2,2,0
hc,2014,1,1,0
hc,2015,3,3,0
hc,2016,1,1,0
hc,2017,1,1,0
ic,2012,1,1,0
ic,2013,1,1,0
ic,2014,1,1,0
ic,2015,1,1,0
ic,2017,1,1,0
inac,2015,1,1,0
inac,2016,1,1,0
inac,2017,1,0,1
ircc,2010,1,1,0
ircc,2011,1,1,0
ircc,2012,1,0,1
ircc,2013,3,2,1
ircc,2014,2,2,0
ircc,2015,2,1,1
ircc,2016,4,3,1
ircc,2017,3,2,1
just,2009,1,1,0
just,2011,2,2,0
nrc,2009,2,1,1
nrc,2010,2,2,0
nrc,2011,2,2,0
nrc,2012,2,1,1
nrc,2013,4,4,0
nrc,2015,2,2,0
nrc,2016,4,3,1
nrc,2017,1,1,0
nserc,2017,1,1,0
pch,2008,1,1,0
pch,2009,2,2,0
pch,2010,2,0,2
pch,2012,2,1,1
pch,2013,1,0,1
pch,2015,1,1,0
pch,2016,1,0,1
pch,2017,2,1,1
phac,2010,1,1,0
phac,2011,2,2,0
phac,2014,1,1,0
phac,2015,3,3,0
phac,2016,1,1,0
pptc,2013,1,1,0
pptc,2014,1,1,0
pspc,2008,6,6,0
pspc,2009,10,10,0
pspc,2010,14,8,6
pspc,2011,14,5,9
pspc,2012,4,3,1
pspc,2013,6,5,1
pspc,2014,6,5,1
pspc,2015,2,1,1
pspc,2016,5,3,2
pspc,2017,8,5,3
rcmp,2008,5,4,1
rcmp,2009,1,1,0
rcmp,2010,4,2,2
rcmp,2011,1,1,0
rcmp,2012,3,2,1
rcmp,2013,1,1,0
rcmp,2014,3,3,0
rcmp,2015,2,1,1
rcmp,2016,1,1,0
rcmp,2017,2,1,1
ssc,2012,8,4,4
ssc,2013,2,2,0
ssc,2014,4,3,1
ssc,2015,1,1,0
ssc,2016,2,1,1
ssc,2017,2,2,0
stats,2013,5,5,0
stats,2014,3,3,0
stats,2015,1,1,0
stats,2016,4,4,0
stats,2017,4,4,0
tbs,2009,2,2,0
tbs,2011,3,3,0
tbs,2013,1,1,0
tbs,2014,1,1,0
tbs,2015,1,1,0
tbs,2016,1,1,0
tbs,2017,2,0,2
tc,2012,1,1,0
tc,2013,2,2,0
tc,2014,2,2,0
tc,2015,2,2,0
tc,2016,4,3,1
tc,2017,3,3,0
vac,2012,1,1,0
vac,2014,1,1,0
vac,2016,2,2,0
